# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Aug  2 01:24:21 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_dist,sy_disterr1,sy_disterr2
Kepler-987 b,105.30331480000,0.00047830000,-0.00047830000,0,3.26000000,0.16000000,-0.12000000,0,10.70000000,,,0,351.00,,,0,,5637.00,69.85,-60.98,0,0.910000,0.032000,-0.031000,0,914.12600000,17.00100000,-16.40100000
Kepler-988 b,17.76080053000,0.00002728000,-0.00002728000,0,2.07000000,0.47000000,-0.16000000,0,4.94000000,,,0,368.00,,,0,,4005.00,43.58,-41.86,0,0.530000,0.021000,-0.019000,0,304.88900000,2.64950000,-2.64950000
Kepler-989 b,7.96431535200,0.00000961700,-0.00000961700,0,2.21000000,0.14000000,-0.13000000,0,5.52000000,,,0,805.00,,,0,,5074.00,52.66,-53.62,0,0.780000,0.037000,-0.038000,0,491.97800000,4.72000000,-4.63200000
Kepler-99 b,4.60358000000,,,0,1.48000000,0.08000000,-0.08000000,0,6.15000000,1.30000000,-1.30000000,0,810.00,,,0,,4782.00,129.00,-129.00,0,0.730000,0.040000,-0.040000,0,208.36900000,1.04200000,-1.03100000
Kepler-990 b,9.91723428000,0.00002468000,-0.00002468000,0,2.60000000,0.65000000,-0.42000000,0,7.27000000,,,0,903.00,,,0,,5948.00,211.07,-213.60,0,1.080000,0.269000,-0.142000,0,802.16300000,12.30400000,-12.30400000
Kepler-990 c,0.53835430800,0.00000067500,-0.00000067500,0,1.53000000,0.35000000,-0.19000000,0,2.96000000,,,0,2386.00,,,0,,5948.00,211.07,-213.60,0,1.080000,0.269000,-0.142000,0,802.16300000,12.30400000,-12.30400000
Kepler-991 b,82.53425190000,0.00034490000,-0.00034490000,0,2.54000000,0.13000000,-0.12000000,0,6.99000000,,,0,260.00,,,0,,4392.00,55.21,-44.76,0,0.610000,0.022000,-0.022000,0,389.56100000,3.85100000,-3.77700000
Kepler-992 b,20.16034462000,0.00005016000,-0.00005016000,0,1.62000000,0.04000000,-0.27000000,0,3.26000000,,,0,510.00,,,0,,4944.00,43.61,-46.10,0,0.740000,0.016000,-0.019000,0,259.63900000,1.09600000,-1.08700000
Kepler-993 b,22.08557563000,0.00004655000,-0.00004655000,0,2.97000000,0.18000000,-0.12000000,0,9.11000000,,,0,352.00,,,0,,3843.00,50.16,-46.25,0,0.540000,0.018000,-0.019000,0,324.42300000,4.49050000,-4.49050000
Kepler-994 b,1.15116650600,0.00000057000,-0.00000057000,0,1.60000000,0.07000000,-0.27000000,0,3.19000000,,,0,957.00,,,0,,3934.00,38.91,-35.14,0,0.540000,0.022000,-0.022000,0,188.15800000,0.73050000,-0.73050000
Kepler-995 b,28.26731672000,0.00008643000,-0.00008643000,0,2.70000000,0.19000000,-0.17000000,0,7.75000000,,,0,517.00,,,0,,5206.00,110.94,-74.71,0,0.800000,0.050000,-0.049000,0,609.63800000,9.12000000,-8.85900000
Kepler-996 b,3.77059058400,0.00000806000,-0.00000806000,0,1.98000000,0.63000000,-0.25000000,0,4.58000000,,,0,1272.00,,,0,,6014.00,114.40,-152.18,0,1.140000,0.359000,-0.143000,0,1216.58000000,28.08000000,-28.08000000
Kepler-997 b,2.70730671600,0.00000552500,-0.00000552500,0,1.36000000,0.33000000,-0.26000000,0,2.42000000,,,0,1709.00,,,0,,6150.00,62.57,-54.96,0,1.560000,0.374000,-0.300000,0,467.56800000,5.70700000,-5.57400000
Kepler-998 b,5.65377733000,0.00001059000,-0.00001059000,0,2.32000000,0.61000000,-0.30000000,0,5.99000000,,,0,1020.00,,,0,,6058.00,104.50,-165.40,0,1.180000,0.308000,-0.149000,0,986.36400000,15.66600000,-15.19700000
Kepler-999 b,5.99185701700,0.00000817300,-0.00000817300,0,2.34000000,0.65000000,-0.49000000,0,6.08000000,,,0,1355.00,,,0,,6237.00,104.45,-85.91,0,1.650000,0.457000,-0.341000,0,545.06300000,8.19700000,-7.96200000
L 168-9 b,1.40152604000,0.00000074000,-0.00000082000,0,1.63000000,0.14000000,-0.14000000,0,4.07000000,0.45000000,-0.45000000,0,998.00,39.00,-39.00,0,M0.5 V,3842.00,32.00,-32.00,0,0.604000,0.037000,-0.037000,0,25.14960000,0.02390000,-0.02390000
L 363-38 b,8.78100000000,0.00700000000,-0.00700000000,0,2.00000000,,,0,4.67000000,0.43000000,-0.43000000,0,330.00,,,0,,3129.00,6.00,-6.00,0,0.274000,,,0,10.22950000,0.00860000,-0.00860000
L 98-59 b,2.25311360000,0.00000120000,-0.00000150000,0,0.85000000,0.06100000,-0.04700000,0,0.40000000,0.16000000,-0.15000000,0,627.00,33.00,-36.00,0,M3 V,3415.00,135.00,-135.00,0,0.303000,0.026000,-0.023000,0,10.61940000,0.00320000,-0.00320000
L 98-59 c,3.69067770000,0.00000160000,-0.00000260000,0,1.38500000,0.09500000,-0.07500000,0,2.22000000,0.26000000,-0.25000000,0,553.00,27.00,-26.00,0,M3 V,3415.00,135.00,-135.00,0,0.303000,0.026000,-0.023000,0,10.61940000,0.00320000,-0.00320000
L 98-59 d,7.45072450000,0.00000810000,-0.00000460000,0,1.52100000,0.11900000,-0.09800000,0,1.94000000,0.28000000,-0.28000000,0,416.00,20.00,-20.00,0,M3 V,3415.00,135.00,-135.00,0,0.303000,0.026000,-0.023000,0,10.61940000,0.00320000,-0.00320000
L 98-59 e,12.79600000000,0.02000000000,-0.01900000000,0,1.56000000,,,0,3.06000000,0.33000000,-0.37000000,0,342.00,20.00,-18.00,0,M3 V,3415.00,135.00,-135.00,0,0.303000,0.026000,-0.023000,0,10.61940000,0.00320000,-0.00320000
L 98-59 f,23.06400000000,0.05500000000,-0.05500000000,0,1.48000000,,,0,2.80000000,0.30000000,-0.30000000,0,285.00,6.00,-6.00,0,M3 V,3415.00,60.00,-60.00,0,0.315500,0.006200,-0.006200,0,10.61940000,0.00320000,-0.00320000
LHS 1140 b,24.73723000000,0.00002000000,-0.00002000000,0,1.73000000,0.02500000,-0.02500000,0,5.60000000,0.19000000,-0.19000000,0,226.00,4.00,-4.00,0,M4.5 V,3096.00,48.00,-48.00,0,0.215900,0.003000,-0.003000,0,14.98610000,0.01530000,-0.01520000
LHS 1140 c,3.77794000000,0.00000200000,-0.00000200000,0,1.27200000,0.02600000,-0.02600000,0,1.91000000,0.06000000,-0.06000000,0,422.00,7.00,-7.00,0,M4.5 V,3096.00,48.00,-48.00,0,0.215900,0.003000,-0.003000,0,14.98610000,0.01530000,-0.01520000
LHS 1478 b,1.94953780000,0.00000400000,-0.00000410000,0,1.24200000,0.05100000,-0.04900000,0,2.33000000,0.20000000,-0.20000000,0,595.00,10.00,-10.00,0,m3 V,3381.00,54.00,-54.00,0,0.246000,0.008000,-0.008000,0,18.22760000,0.01100000,-0.01100000
LHS 1678 b,0.86023250000,0.00000130000,-0.00000110000,0,0.68500000,0.03700000,-0.03500000,0,0.35000000,,,1,830.44,,,0,M2.0 V,3490.00,50.00,-50.00,0,0.329000,0.010000,-0.010000,0,19.87820000,0.00940000,-0.00940000
LHS 1678 c,3.69428400000,0.00000480000,-0.00000440000,0,0.94100000,0.05100000,-0.05000000,0,1.40000000,,,1,510.90,,,0,M2.0 V,3490.00,50.00,-50.00,0,0.329000,0.010000,-0.010000,0,19.87820000,0.00940000,-0.00940000
LHS 1678 d,4.96522290000,0.00000960000,-0.00000750000,0,0.98100000,0.07000000,-0.07200000,0,0.90700000,,,0,462.95,,,0,M2.0 V,3490.00,50.00,-50.00,0,0.329000,0.010000,-0.010000,0,19.87820000,0.00940000,-0.00940000
LHS 1815 b,3.81433400000,0.00008400000,-0.00008400000,0,1.08800000,0.06400000,-0.06400000,0,1.58000000,0.64000000,-0.60000000,0,617.00,84.00,-84.00,0,M1,3643.00,142.00,-142.00,0,0.501000,0.030000,-0.030000,0,29.84240000,0.02390000,-0.02390000
LHS 3154 b,3.71778000000,0.00080000000,-0.00081000000,0,3.69000000,,,0,13.15000000,0.84000000,-0.82000000,0,,,,,M6.5,2861.00,77.00,-77.00,0,0.140500,0.003800,-0.003800,0,15.76060000,0.01800000,-0.01800000
LHS 3844 b,0.46292913000,0.00000190000,-0.00000190000,0,1.30300000,0.02200000,-0.02200000,0,2.25000000,,,0,805.00,20.00,-20.00,0,M5,3036.00,77.00,-77.00,0,0.189000,0.006000,-0.006000,0,14.88460000,0.01130000,-0.01130000
LHS 475 b,2.02908800000,0.00000600000,-0.00000600000,0,0.99100000,0.05000000,-0.05000000,0,0.94100000,,,0,586.00,12.00,-12.00,0,M3.5 V,3300.00,80.00,-30.00,0,0.278900,0.001400,-0.001400,0,12.48140000,0.00650000,-0.00650000
LP 261-75 b,,,,,12.10000000,,,0,6674.39654700,3178.28407000,-1589.14203500,0,1500.00,150.00,-150.00,0,M4.5 V,3138.00,157.00,-157.00,0,0.308000,0.005000,-0.005000,0,33.92800000,0.15965000,-0.15965000
LP 714-47 b,4.05203700000,0.00000400000,-0.00000400000,0,4.70000000,0.30000000,-0.30000000,0,30.80000000,1.50000000,-1.50000000,0,700.00,19.00,-24.00,0,M0.0 V,3950.00,51.00,-51.00,0,0.584000,0.016000,-0.016000,0,52.61600000,0.11525000,-0.11525000
LP 791-18 b,0.94799810000,0.00000210000,-0.00000210000,0,1.21200000,0.05900000,-0.05800000,0,1.94000000,,,0,564.30,3.50,-3.40,0,M(6.1 +/- 0.7) V,2960.00,55.00,-55.00,0,0.182000,0.007000,-0.007000,0,26.49270000,0.06400000,-0.06380000
LP 791-18 c,4.98990930000,0.00000740000,-0.00000720000,0,2.43800000,0.09600000,-0.09600000,0,7.10000000,0.70000000,-0.70000000,0,324.40,2.00,-1.90,0,M(6.1 +/- 0.7) V,2960.00,55.00,-55.00,0,0.182000,0.007000,-0.007000,0,26.49270000,0.06400000,-0.06380000
LP 791-18 d,2.75343600000,0.00001300000,-0.00001300000,0,1.03200000,0.04400000,-0.04300000,0,0.90000000,0.50000000,-0.40000000,0,395.50,2.60,-2.30,0,M(6.1 +/- 0.7) V,2960.00,55.00,-55.00,0,0.182000,0.007000,-0.007000,0,26.49270000,0.06400000,-0.06380000
LP 890-9 b,2.72990250000,0.00000340000,-0.00000400000,0,1.32000000,0.05300000,-0.02700000,0,13.20000000,,,1,396.00,3.00,-3.00,0,M6 V,2850.00,75.00,-75.00,0,0.155600,0.008600,-0.008600,0,32.42980000,0.07020000,-0.06990000
LP 890-9 c,8.45746300000,0.00002400000,-0.00002400000,0,1.36700000,0.05500000,-0.03900000,0,25.30000000,,,1,272.00,2.00,-2.00,0,M6 V,2850.00,75.00,-75.00,0,0.155600,0.008600,-0.008600,0,32.42980000,0.07020000,-0.06990000
LSPM J2116+0234 b,14.43990000000,0.00780000000,-0.00870000000,0,3.71000000,,,0,13.30000000,1.00000000,-1.10000000,0,,,,,M3.0 V,3475.00,51.00,-51.00,0,0.431000,0.015000,-0.015000,0,17.62970000,0.01865000,-0.01865000
LTT 1445 A b,5.35876000000,0.00001000000,-0.00001000000,0,1.18000000,0.06000000,-0.06000000,0,2.73000000,0.25000000,-0.23000000,0,555.00,48.00,-48.00,0,M3.0,3340.00,150.00,-150.00,0,0.265000,0.011000,-0.011000,0,6.86929000,0.00380500,-0.00380500
LTT 1445 A c,3.12390350000,0.00000340000,-0.00000360000,0,1.14700000,0.05500000,-0.05400000,0,1.54000000,0.20000000,-0.19000000,0,508.00,25.00,-25.00,0,M3.0,3340.00,150.00,-150.00,0,0.265000,0.011000,-0.010000,0,6.86929000,0.00380500,-0.00380500
LTT 3780 b,0.76837931000,0.00000039000,-0.00000042000,0,1.32500000,0.05700000,-0.05800000,0,2.46000000,0.19000000,-0.19000000,0,903.00,26.00,-26.00,0,M3.5 V,3358.00,92.00,-92.00,0,0.380000,0.012000,-0.012000,0,21.98140000,0.04030000,-0.04020000
LTT 3780 c,12.25228400000,0.00001300000,-0.00001300000,0,2.39000000,0.10000000,-0.11000000,0,8.04000000,0.50000000,-0.48000000,0,359.00,10.00,-10.00,0,M3.5 V,3358.00,92.00,-92.00,0,0.380000,0.012000,-0.012000,0,21.98140000,0.04030000,-0.04020000
LTT 9779 b,0.79205200000,0.00000930000,-0.00000930000,0,4.72000000,0.23000000,-0.23000000,0,29.32000000,0.78000000,-0.81000000,0,1978.00,19.00,-19.00,0,G7 V,5443.00,14.00,-13.00,0,0.949000,0.006000,-0.006000,0,80.43730000,0.31740000,-0.31500000
LkCa 15 b,,,,,,,,,,,,,,,,,,4194.00,130.00,-130.00,0,1.607110,,,0,158.15200000,1.22300000,-1.20400000
LkCa 15 c,,,,,,,,,,,,,,,,,,4194.00,130.00,-130.00,0,1.607110,,,0,158.15200000,1.22300000,-1.20400000
Luhman 16 b,9697.00000000000,1790.00000000000,-1534.00000000000,0,11.90000000,,,0,9344.15516580,63.56568140,-63.56568140,0,,,,,,,,,,,,,,,,
Lupus-TR-3 b,3.91405000000,0.00004000000,-0.00004000000,0,9.97600000,0.78500000,-0.78500000,0,257.43100000,57.20700000,-57.20700000,0,,,,,,5000.00,150.00,-150.00,0,0.820000,0.050000,-0.050000,0,773.40900000,333.60100000,-179.29000000
M62H b,0.13293502800,0.00000000800,-0.00000000800,0,,,,,785.03616529,,,-1,,,,,,,,,,,,,,,,
MASCARA-1 b,2.14877381000,0.00000088000,-0.00000087000,0,17.90074218,0.20176165,-0.21297063,0,1175.97100000,286.04700000,-286.04700000,0,2594.30,1.60,-1.50,0,A8,7490.00,150.00,-150.00,0,2.082000,0.022000,-0.024000,0,182.27300000,1.96300000,-1.92200000
MASCARA-4 b,2.82409320000,0.00000460000,-0.00000460000,0,16.98160576,0.49319515,-0.49319515,0,532.36258173,76.59664609,-76.59664609,0,2250.00,62.00,-62.00,0,A7 V,7800.00,200.00,-200.00,0,1.790000,0.040000,-0.040000,0,170.69600000,0.93800000,-0.92800000
MOA-2007-BLG-192L b,,,,,1.63000000,,,0,3.30000000,4.90000000,-1.60000000,0,,,,,,,,,,,,,,1000.00000000,400.00000000,-400.00000000
MOA-2007-BLG-400L b,,,,,13.50000000,,,0,540.30829190,82.63538582,-82.63538582,0,34.00,9.00,-9.00,0,,,,,,,,,,6890.00000000,770.00000000,-770.00000000
MOA-2008-BLG-310L b,,,,,5.18000000,,,0,23.40000000,17.00000000,-17.00000000,0,,,,,,,,,,,,,,7700.00000000,1100.00000000,-1100.00000000
MOA-2008-BLG-379L b,,,,,13.00000000,,,0,1300.00000000,540.00000000,-600.00000000,0,,,,,K,,,,,,,,,3300.00000000,1300.00000000,-1200.00000000
MOA-2009-BLG-266L b,2800.00000000000,2800.00000000000,-500.00000000000,0,3.21000000,,,0,10.40000000,1.70000000,-1.70000000,0,,,,,,,,,,,,,,3040.00000000,330.00000000,-330.00000000
MOA-2009-BLG-319L b,,,,,9.64000000,,,0,67.30000000,6.20000000,-6.20000000,0,,,,,,,,,,,,,,7050.00000000,710.00000000,-710.00000000
MOA-2009-BLG-387L b,1980.00000000000,790.00000000000,-590.00000000000,0,13.20000000,,,0,830.00000000,1300.00000000,-510.00000000,0,,,,,,,,,,,,,,5690.00000000,2180.00000000,-2190.00000000
MOA-2010-BLG-073L b,,,,,12.40000000,,,0,3500.00000000,640.00000000,-640.00000000,0,,,,,,,,,,,,,,2800.00000000,400.00000000,-400.00000000
MOA-2010-BLG-117L b,,,,,14.20000000,,,0,170.00000000,32.00000000,-32.00000000,0,,,,,,,,,,,,,,3500.00000000,400.00000000,-400.00000000
MOA-2010-BLG-328L b,,,,,2.99000000,,,0,9.20000000,2.20000000,-2.20000000,0,,,,,,,,,,,,,,810.00000000,100.00000000,-100.00000000
MOA-2010-BLG-353L b,,,,,11.10000000,,,0,86.00000000,150.00000000,-51.00000000,0,,,,,,,,,,,,,,6430.00000000,1090.00000000,-1150.00000000
MOA-2010-BLG-477L b,,,,,13.60000000,,,0,480.00000000,300.00000000,-100.00000000,0,,,,,,5950.00,150.00,-150.00,0,,,,,2300.00000000,600.00000000,-600.00000000
MOA-2011-BLG-028L b,,,,,5.99000000,,,0,30.00000000,16.00000000,-12.00000000,0,,,,,,,,,,,,,,7380.00000000,520.00000000,-620.00000000
MOA-2011-BLG-262L b,,,,,4.29000000,,,0,17.00000000,28.00000000,-10.00000000,0,,,,,,,,,,,,,,7200.00000000,800.00000000,-800.00000000
MOA-2011-BLG-291L b,,,,,4.43000000,,,0,18.00000000,34.00000000,-12.00000000,0,,,,,,,,,,,,,,4400.00000000,1400.00000000,-1400.00000000
MOA-2011-BLG-293L b,3000.00000000000,,,0,12.90000000,,,0,1500.00000000,100.00000000,-100.00000000,0,,,,,,,,,,,,,,7720.00000000,440.00000000,-440.00000000
MOA-2011-BLG-322L b,,,,,12.40000000,,,0,3690.00000000,4260.00000000,-1800.00000000,0,,,,,,,,,,,,,,7560.00000000,910.00000000,-910.00000000
MOA-2012-BLG-006L b,,,,,12.60000000,,,0,2700.00000000,1500.00000000,-1200.00000000,0,,,,,,,,,,,,,,5300.00000000,800.00000000,-1300.00000000
MOA-2012-BLG-505L b,,,,,2.48000000,,,0,6.70000000,10.61000000,-3.51000000,0,,,,,,,,,,,,,,7210.00000000,1140.00000000,-1110.00000000
MOA-2013-BLG-220L b,,,,,13.20000000,,,0,871.00000000,54.00000000,-54.00000000,0,,,,,,,,,,,,,,6720.00000000,590.00000000,-590.00000000
MOA-2013-BLG-605L b,,,,,1.62000000,,,0,3.24000000,0.38000000,-0.30000000,0,,,,,,,,,,,,,,850.00000000,80.00000000,-80.00000000
MOA-2015-BLG-337L b,,,,,6.42000000,,,0,33.70000000,129.00000000,-23.20000000,0,,,,,,,,,,,,,,7100.00000000,1100.00000000,-1000.00000000
MOA-2016-BLG-227L b,,,,,13.20000000,,,0,890.00000000,700.00000000,-480.00000000,0,,,,,,,,,,,,,,6500.00000000,1000.00000000,-1000.00000000
MOA-2016-BLG-319L b,,,,,14.10000000,,,0,200.00000000,369.00000000,-100.00000000,0,,,,,,,,,,,,,,6800.00000000,1200.00000000,-1400.00000000
MOA-2016-BLG-526L b,,,,,3.97000000,,,0,14.93793513,6.67439655,-6.67439655,0,,,,,,,,,,,,,,6930.00000000,750.00000000,-750.00000000
MOA-2019-BLG-008L b,,,,,12.20000000,,,0,5720.91132600,953.48522100,-635.65681400,0,,,,,,,,,,,,,,2700.00000000,300.00000000,-300.00000000
MOA-2020-BLG-135L b,,,,,3.37000000,,,0,11.30000000,19.20000000,-6.90000000,0,,,,,,,,,,,,,,7900.00000000,1000.00000000,-1000.00000000
MOA-2020-BLG-208L b,,,,,7.71000000,,,0,46.00000000,42.00000000,-24.00000000,0,,,,,,,,,,,,,,7490.00000000,990.00000000,-1130.00000000
MOA-2022-BLG-249L b,,,,,2.04000000,,,0,4.83000000,1.44000000,-1.44000000,0,,,,,,,,,,,,,,2000.00000000,420.00000000,-420.00000000
MOA-2022-BLG-563L b,,,,,14.00000000,,,0,127.13136280,98.52680617,-79.45710175,0,,,,,,,,,,,,,,6530.00000000,1120.00000000,-1570.00000000
MOA-bin-1L b,,,,,13.00000000,,,0,1200.00000000,670.00000000,-670.00000000,0,,,,,,,,,,,,,,5100.00000000,1200.00000000,-1900.00000000
MOA-bin-29 b,,,,,14.10000000,,,0,190.00000000,381.00000000,-120.00000000,0,,,,,,,,,,,,,,7120.00000000,1150.00000000,-1050.00000000
MWC 758 c,,,,,,,,,,,,,500.00,100.00,-100.00,0,A8Ve,7314.00,150.81,-143.29,0,2.014460,0.088730,-0.072893,0,159.53700000,1.74200000,-1.70600000
MXB 1658-298 b,760.00000000000,,,0,12.00000000,,,0,7532.57100000,1017.05600000,-1017.05600000,0,,,,,,,,,,,,,,,,
NGC 2682 Sand 1429 b,77.48000000000,0.18000000000,-0.19000000000,0,13.40000000,,,0,572.09113260,63.56568140,-63.56568140,0,683.00,9.00,-9.00,0,F9.5 V,6000.00,40.00,-40.00,0,2.130000,0.040000,-0.040000,0,852.79300000,29.49900000,-27.62500000
NGC 2682 Sand 364 b,121.71000000000,0.31000000000,-0.31000000000,0,12.70000000,,,0,2126.28270000,2580.77960000,-2580.77960000,0,,,,,K3 III,4284.00,9.00,-9.00,0,39.590000,35.820000,-35.820000,0,817.19200000,39.55300000,-36.12800000
NGC 2682 Sand 978 b,511.21000000000,2.04000000000,-2.04000000000,0,13.30000000,,,0,692.86940000,54.03110000,-54.03110000,0,,,,,K4 III,4200.00,21.00,-21.00,0,21.017414,1.186540,-0.876041,0,821.91800000,30.52600000,-30.52600000
NGC 2682 YBP 1194 b,6.95900000000,0.00100000000,-0.00100000000,0,12.30000000,,,0,101.70560000,9.53490000,-9.53490000,0,,,,,G5 V,5780.00,27.00,-27.00,0,0.990000,0.020000,-0.020000,0,872.92000000,28.35300000,-28.35300000
NGC 2682 YBP 1514 b,5.11800000000,0.00100000000,-0.00100000000,0,14.00000000,,,0,127.13200000,120.77540000,-120.77540000,0,,,,,G5 V,5725.00,45.00,-45.00,0,0.890000,0.020000,-0.020000,0,914.22100000,30.32000000,-30.32000000
NGC 2682 YBP 401 b,4.08700000000,0.00700000000,-0.00700000000,0,14.30000000,,,0,146.20180000,15.89150000,-15.89150000,0,,,,,F9 V,6165.00,64.00,-64.00,0,1.215821,0.081333,-0.029470,0,830.82200000,21.86850000,-21.86850000
NGTS-1 b,2.64729800000,0.00002000000,-0.00002000000,0,14.90797000,6.83749000,-3.69897000,0,258.07796000,20.97678000,-23.83725000,0,790.00,20.00,-20.00,0,M0.5,3916.00,71.00,-63.00,0,0.573000,0.077000,-0.077000,0,218.12100000,1.03700000,-1.03700000
NGTS-10 b,0.76689440000,0.00000030000,-0.00000030000,0,13.50684500,1.31145300,-0.93034700,0,687.14846000,29.24036000,-34.00781000,0,1332.00,49.00,-54.00,0,K5 V,4600.00,150.00,-150.00,0,0.697000,0.036000,-0.036000,0,324.69865036,27.52228744,-27.52228744
NGTS-11 b,35.45533000000,0.00019000000,-0.00019000000,0,9.15775300,0.31385200,-0.35868800,0,109.33352000,29.24036000,-23.20159000,0,435.00,34.00,-32.00,0,K,5050.00,80.00,-80.00,0,0.832000,0.013000,-0.013000,0,190.42200000,1.77700000,-1.74400000
NGTS-12 b,7.53280600000,0.00004800000,-0.00004800000,0,11.74703200,0.35868800,-0.35868800,0,66.10864000,6.99226000,-6.99226000,0,1257.00,34.00,-34.00,0,G,5690.00,130.00,-130.00,0,1.589000,0.040000,-0.040000,0,446.44200000,7.70600000,-7.45300000
NGTS-13 b,4.11902700000,0.00002300000,-0.00002300000,0,12.80067800,0.51561400,-0.51561400,0,1538.29720000,139.84520000,-139.84520000,0,1605.00,30.00,-30.00,0,,5819.00,73.00,-73.00,0,1.788000,0.057000,-0.057000,0,647.59500000,15.05900000,-14.40200000
NGTS-14 A b,3.53571730000,0.00000690000,-0.00000690000,0,4.97679600,0.33627000,-0.33627000,0,29.24036000,3.81396000,-3.81396000,0,1143.00,139.00,-139.00,0,K1 V,5187.00,11.00,-11.00,0,0.842000,0.006000,-0.006000,0,322.14800000,3.63200000,-3.55300000
NGTS-15 b,3.27623000000,0.00001000000,-0.00001000000,0,12.32987877,1.12089807,-1.12089807,0,238.68913366,32.41849751,-27.96889982,0,1146.00,47.00,-47.00,0,G6 V,5600.00,150.00,-150.00,0,0.954000,0.082000,-0.082000,0,786.48500000,10.68500000,-10.40800000
NGTS-16 b,4.84532000000,0.00002000000,-0.00002000000,0,14.57167491,1.45716749,-1.34507768,0,211.99154747,49.89905990,-40.99986450,0,1177.00,59.00,-59.00,0,G7 V,5550.00,150.00,-150.00,0,1.213000,0.110000,-0.107000,0,898.16800000,17.70100000,-17.04200000
NGTS-17 b,3.24253000000,0.00001000000,-0.00001000000,0,13.89913607,1.23298788,-1.23298788,0,242.82090295,61.97653937,-52.12385875,0,1457.00,50.00,-50.00,0,G4 V,5650.00,100.00,-100.00,0,1.337000,0.125000,-0.125000,0,1040.28000000,22.05000000,-21.16000000
NGTS-18 b,3.05125000000,0.00001000000,-0.00001000000,0,13.56286665,2.01761653,-2.01761653,0,129.99181846,25.74410097,-20.02318964,0,1381.00,55.00,-53.00,0,G5 V,5610.00,150.00,-150.00,0,1.392000,0.209000,-0.209000,0,1096.19000000,43.11000000,-40.02000000
NGTS-2 b,4.51116400000,0.00006100000,-0.00006100000,0,17.87835500,0.52682300,-0.50440500,0,235.19420000,41.31790000,-38.13960000,0,1468.00,45.00,-42.00,0,F5 V,6478.00,94.00,-89.00,0,1.702000,0.047000,-0.044000,0,356.39100000,8.20000000,-7.84500000
NGTS-20 b,54.18915000000,0.00015000000,-0.00015000000,0,11.99360935,0.44835923,-0.44835923,0,947.12865286,50.85254512,-47.67426105,0,688.00,14.00,-13.00,0,G1 IV,5980.00,80.00,-80.00,0,1.780000,0.050000,-0.050000,0,382.89800000,7.43300000,-7.15900000
NGTS-21 b,1.54338970000,0.00000160000,-0.00000160000,0,14.90794433,0.33626942,-0.33626942,0,750.07504052,66.74396547,-66.74396547,0,1357.00,15.00,-15.00,0,K3 V,4660.00,41.00,-41.00,0,0.860000,0.040000,-0.040000,0,592.89100000,15.99500000,-15.19000000
NGTS-23 b,4.07643260000,0.00000410000,-0.00000410000,0,14.20177855,0.33626942,-0.33626942,0,194.82881349,30.82935548,-30.82935548,0,1327.00,17.00,-16.00,0,F9 V,6057.00,64.00,-64.00,0,1.240000,0.030000,-0.030000,0,1074.95000000,19.91000000,-19.21000000
